persona_key,tiempo_id,anio,mes,sector_id,condact_id,sexo,ciudad_id,nivel_instruccion,estado_civil,edad,ingreso_laboral,ingreso_per_capita,horas_trabajo_semana,desea_trabajar_mas,disponible_trabajar_mas
1949,202505,2025,5,2,4,2,10151,3,3,59,462.0,265.0,48,4,0
1950,202505,2025,5,2,4,1,10151,5,6,27,325.0,265.0,50,4,0
1951,202505,2025,5,0,0,1,10151,3,6,12,0.0,265.0,0,0,0
1952,202505,2025,5,0,4,2,10152,3,1,63,-1.0,400.0,20,4,0
1953,202505,2025,5,2,4,2,10152,5,6,26,300.0,400.0,15,4,0
1954,202505,2025,5,1,1,2,10152,5,2,32,788.0,472.0,32,4,0
1955,202505,2025,5,0,0,2,10152,3,6,13,0.0,472.0,0,0,0
1956,202505,2025,5,0,9,1,10152,5,1,63,0.0,400.0,0,0,0
1957,202505,2025,5,1,4,2,10152,4,1,53,130.0,400.0,25,4,0
1958,202505,2025,5,1,1,2,10152,4,6,27,470.0,400.0,32,4,0
1959,202505,2025,5,2,4,2,10152,3,1,66,40.0,265.0,15,4,0
1960,202505,2025,5,2,4,1,10152,3,1,69,400.0,265.0,24,4,0
1961,202505,2025,5,2,1,2,10152,4,2,25,520.0,265.0,40,4,0
1962,202505,2025,5,0,0,2,10152,0,0,2,0.0,265.0,0,0,0
1963,202505,2025,5,2,4,1,10152,3,1,68,15.0,113.0,35,4,0
1964,202505,2025,5,0,5,2,10152,3,1,66,0.0,113.0,20,4,0
1965,202505,2025,5,0,5,2,10152,3,6,38,0.0,113.0,20,4,0
1966,202505,2025,5,2,4,2,10152,4,6,27,460.0,113.0,32,4,0
1967,202505,2025,5,2,4,2,10152,4,6,23,420.0,113.0,32,4,0
1968,202505,2025,5,0,9,1,10152,4,6,17,0.0,113.0,0,0,0
1969,202505,2025,5,0,0,1,10152,3,6,12,0.0,113.0,0,0,0
1970,202505,2025,5,0,0,1,10152,0,0,2,0.0,113.0,0,0,0
1971,202505,2025,5,2,4,2,10152,3,3,59,210.0,105.0,40,4,0
1972,202505,2025,5,2,2,1,10152,4,6,18,0.0,105.0,20,3,1
1973,202505,2025,5,1,1,1,10152,5,6,23,470.0,310.0,40,4,0
1974,202505,2025,5,2,4,2,10152,3,3,48,150.0,310.0,20,4,0
1975,202505,2025,5,1,1,1,10156,4,1,31,612.0,203.0,32,4,0
1976,202505,2025,5,2,4,2,10156,4,1,31,200.0,203.0,12,4,0
1977,202505,2025,5,0,0,1,10156,3,0,10,0.0,203.0,0,0,0
1978,202505,2025,5,0,0,2,10156,0,0,2,0.0,203.0,0,0,0
1979,202505,2025,5,2,1,1,10156,3,1,46,1450.0,399.0,50,4,0
1980,202505,2025,5,0,1,2,10156,4,1,36,544.0,399.0,40,4,0
1981,202505,2025,5,0,9,2,10156,3,6,15,0.0,399.0,0,0,0
1982,202505,2025,5,0,0,2,10156,3,6,13,0.0,399.0,0,0,0
1983,202505,2025,5,0,0,1,10156,0,0,0,0.0,399.0,0,0,0
1984,202505,2025,5,1,4,1,10156,4,1,39,140.0,96.0,27,4,0
1985,202505,2025,5,1,4,2,10156,4,1,33,180.0,96.0,42,4,0
1986,202505,2025,5,0,9,2,10156,3,6,16,0.0,96.0,0,0,0
1987,202505,2025,5,0,0,2,10156,3,0,11,0.0,96.0,0,0,0
1988,202505,2025,5,1,4,2,10156,3,4,73,7.0,418.0,10,4,0
1989,202505,2025,5,2,2,1,10156,5,6,52,710.0,418.0,16,1,1
1990,202505,2025,5,1,2,2,10156,3,6,56,250.0,150.0,15,2,1
1991,202505,2025,5,1,4,2,10156,4,6,26,0.0,150.0,20,4,0
1992,202505,2025,5,2,4,1,10156,4,1,45,260.0,206.0,48,4,0
1993,202505,2025,5,1,4,2,10156,3,1,44,360.0,206.0,40,4,0
1994,202505,2025,5,0,9,1,10156,5,6,22,0.0,206.0,0,0,0
1995,202505,2025,5,2,1,1,10156,4,6,22,530.0,415.0,40,4,0
1996,202505,2025,5,0,9,1,10156,4,6,19,0.0,415.0,0,0,0
1997,202505,2025,5,1,1,1,10162,4,6,23,660.0,660.0,40,4,0
1998,202505,2025,5,1,1,2,10162,4,5,32,525.0,375.0,36,4,0
1999,202505,2025,5,1,1,1,10162,4,5,43,1193.0,375.0,72,4,0
2000,202505,2025,5,0,0,2,10162,3,6,12,0.0,375.0,0,0,0
2001,202505,2025,5,0,0,1,10162,3,0,6,0.0,375.0,0,0,0
2002,202505,2025,5,0,9,2,10162,3,6,55,0.0,375.0,0,0,0
2003,202505,2025,5,0,9,1,10162,4,6,57,0.0,155.0,0,0,0
2004,202505,2025,5,0,9,2,10162,1,4,94,0.0,155.0,0,0,0
2005,202505,2025,5,0,9,2,10162,3,3,63,0.0,155.0,0,0,0
2006,202505,2025,5,1,1,1,10162,5,6,29,475.0,155.0,32,4,0
2007,202505,2025,5,0,7,2,10162,5,6,26,0.0,155.0,0,0,0
2008,202505,2025,5,2,1,1,10162,3,1,38,620.0,344.0,24,4,0
2009,202505,2025,5,2,1,2,10162,3,1,40,470.0,344.0,40,4,0
2010,202505,2025,5,2,2,1,10162,3,6,19,460.0,344.0,24,1,1
2011,202505,2025,5,0,9,1,10162,4,6,16,0.0,344.0,0,0,0
2012,202505,2025,5,0,0,2,10162,3,6,14,0.0,344.0,0,0,0
2013,202505,2025,5,0,9,2,10162,5,6,23,0.0,1200.0,0,0,0
2014,202505,2025,5,1,1,1,10162,4,5,30,660.0,220.0,48,4,0
2015,202505,2025,5,0,9,2,10162,4,5,24,0.0,220.0,0,0,0
2016,202505,2025,5,0,7,1,10162,5,6,21,0.0,220.0,0,0,0
2017,202505,2025,5,1,4,2,10162,3,4,75,118.0,758.0,28,4,0
2018,202505,2025,5,2,1,1,10162,5,1,60,500.0,250.0,32,4,0
2019,202505,2025,5,0,9,2,10162,5,1,60,0.0,250.0,0,0,0
2020,202505,2025,5,0,9,1,10162,5,3,59,0.0,237.0,0,0,0
2021,202505,2025,5,0,7,1,10162,5,6,30,0.0,237.0,0,0,0
2022,202505,2025,5,2,4,2,10162,5,6,26,150.0,237.0,40,4,0
2023,202505,2025,5,0,9,2,10162,5,6,22,0.0,237.0,0,0,0
2024,202505,2025,5,1,1,1,10162,5,5,40,900.0,180.0,48,4,0
2025,202505,2025,5,1,5,2,10162,4,5,38,0.0,180.0,40,4,0
2026,202505,2025,5,0,0,1,10162,3,0,5,0.0,180.0,0,0,0
2027,202505,2025,5,0,0,2,10162,0,0,3,0.0,180.0,0,0,0
2028,202505,2025,5,0,0,1,10162,3,6,13,0.0,180.0,0,0,0
2029,202505,2025,5,2,4,2,10162,3,6,37,280.0,280.0,40,4,0
2030,202505,2025,5,2,4,2,10162,4,6,18,280.0,280.0,40,4,0
2031,202505,2025,5,1,1,1,10162,3,1,54,473.0,197.0,40,4,0
2032,202505,2025,5,0,9,2,10162,4,1,53,0.0,197.0,0,0,0
2033,202505,2025,5,1,1,1,10162,5,6,24,470.0,197.0,40,4,0
2034,202505,2025,5,2,4,1,10162,4,6,22,240.0,197.0,18,4,0
2035,202505,2025,5,0,9,1,10162,3,6,20,0.0,197.0,0,0,0
2036,202505,2025,5,0,0,1,10162,3,0,7,0.0,197.0,0,0,0
2037,202505,2025,5,2,4,2,10162,5,4,50,300.0,300.0,63,4,0
2038,202505,2025,5,2,1,1,10162,3,5,45,700.0,470.0,48,4,0
2039,202505,2025,5,0,4,2,10162,4,5,46,240.0,470.0,40,4,0
2040,202505,2025,5,2,4,1,10162,3,1,78,65.0,182.0,10,4,0
2041,202505,2025,5,0,5,2,10162,3,1,77,0.0,182.0,10,4,0
2042,202505,2025,5,1,1,1,10162,4,1,45,802.0,351.0,50,4,0
2043,202505,2025,5,1,1,2,10162,4,1,40,595.0,351.0,45,4,0
2044,202505,2025,5,0,9,1,10162,4,6,18,0.0,351.0,0,0,0
2045,202505,2025,5,0,0,2,10162,3,0,9,0.0,351.0,0,0,0
2046,202505,2025,5,1,1,1,10162,3,1,34,470.0,157.0,40,4,0
2047,202505,2025,5,2,4,2,10162,4,1,29,150.0,157.0,30,4,0
2048,202505,2025,5,0,0,2,10162,3,6,14,0.0,157.0,0,0,0
2049,202505,2025,5,0,0,1,10162,3,0,6,0.0,157.0,0,0,0
2050,202505,2025,5,1,1,1,10162,4,1,57,1034.0,344.0,40,4,0
2051,202505,2025,5,0,9,2,10162,5,1,57,0.0,344.0,0,0,0
2052,202505,2025,5,0,9,2,10162,3,6,15,0.0,344.0,0,0,0
2053,202505,2025,5,2,4,2,10162,3,1,55,30.0,358.0,20,4,0
2054,202505,2025,5,2,5,1,10162,3,1,57,0.0,358.0,20,4,0
2055,202505,2025,5,1,1,1,10162,5,1,32,1100.0,358.0,40,4,0
2056,202505,2025,5,1,1,2,10162,5,1,31,660.0,358.0,40,4,0
2057,202505,2025,5,0,0,1,10162,3,0,8,0.0,358.0,0,0,0
2058,202505,2025,5,0,9,2,10162,4,6,56,0.0,340.0,0,0,0
2059,202505,2025,5,2,1,1,10162,4,6,25,480.0,340.0,44,4,0
2060,202505,2025,5,1,4,2,10162,3,4,69,25.0,218.0,20,4,0
2061,202505,2025,5,2,1,2,10162,4,6,36,470.0,218.0,40,4,0
2062,202505,2025,5,2,1,1,10162,4,6,20,470.0,218.0,40,4,0
2063,202505,2025,5,0,9,1,10162,4,6,16,0.0,218.0,0,0,0
2064,202505,2025,5,0,0,1,10162,3,6,14,0.0,218.0,0,0,0
2065,202505,2025,5,2,4,1,10169,3,1,80,50.0,155.0,10,4,0
2066,202505,2025,5,2,5,2,10169,1,1,80,0.0,155.0,15,4,0
2067,202505,2025,5,0,4,1,10169,4,1,79,-1.0,991.0,14,4,0
2068,202505,2025,5,1,4,2,10169,4,1,67,400.0,991.0,40,4,0
2069,202505,2025,5,1,1,1,10169,5,6,27,700.0,991.0,48,4,0
2070,202505,2025,5,1,4,2,10169,3,2,65,405.0,705.0,30,4,0
2071,202505,2025,5,2,4,2,10169,1,4,86,105.0,265.0,10,4,0
2072,202505,2025,5,2,2,1,10169,3,1,54,-1.0,254.0,22,1,1
2073,202505,2025,5,2,3,2,10169,3,1,50,290.0,254.0,40,1,1
2074,202505,2025,5,2,2,1,10169,4,6,24,490.0,254.0,30,1,1
2075,202505,2025,5,2,1,1,10169,4,6,19,490.0,254.0,30,4,0
2076,202505,2025,5,0,0,2,10169,3,6,14,0.0,254.0,0,0,0
2077,202505,2025,5,1,1,1,10169,3,1,56,618.0,164.0,40,4,0
2078,202505,2025,5,0,9,2,10169,3,1,63,0.0,164.0,0,0,0
2079,202505,2025,5,2,4,2,10169,3,6,31,144.0,164.0,30,4,0
2080,202505,2025,5,0,9,1,10169,4,6,23,0.0,164.0,0,0,0
2081,202505,2025,5,0,0,2,10169,3,0,10,0.0,164.0,0,0,0
2082,202505,2025,5,2,4,2,10169,1,4,81,-1.0,314.0,21,4,0
2083,202505,2025,5,2,1,1,10169,3,2,54,640.0,314.0,48,4,0
2084,202505,2025,5,2,1,1,10169,3,6,41,640.0,314.0,48,4,0
2085,202505,2025,5,2,4,2,10169,3,6,40,460.0,314.0,44,4,0
2086,202505,2025,5,2,4,1,10169,4,6,23,250.0,314.0,40,4,0
2087,202505,2025,5,0,9,2,10169,5,6,20,0.0,314.0,0,0,0
2088,202505,2025,5,2,1,1,10169,3,6,17,520.0,314.0,40,4,0
2089,202505,2025,5,0,0,2,10169,3,0,10,0.0,314.0,0,0,0
2090,202505,2025,5,0,9,1,10250,3,4,80,0.0,149.0,0,0,0
2091,202505,2025,5,2,4,2,10250,3,6,31,28.0,149.0,32,4,0
2092,202505,2025,5,2,4,2,10250,4,6,29,400.0,149.0,40,4,0
2093,202505,2025,5,2,5,2,10250,3,6,25,0.0,149.0,32,0,0
2094,202505,2025,5,2,2,1,10250,3,6,22,320.0,149.0,16,3,1
2095,202505,2025,5,2,2,1,10250,3,5,29,600.0,156.0,8,3,1
2096,202505,2025,5,0,9,2,10250,3,5,31,0.0,156.0,0,0,0
2097,202505,2025,5,0,0,1,10250,0,0,0,0.0,156.0,0,0,0
2098,202505,2025,5,0,9,1,10250,3,6,15,0.0,156.0,0,0,0
2099,202505,2025,5,0,0,1,10250,3,0,9,0.0,156.0,0,0,0
2100,202505,2025,5,2,4,1,10250,3,1,65,24.0,24.0,20,0,0
2101,202505,2025,5,0,4,1,10250,3,1,88,20.0,10.0,20,0,0
2102,202505,2025,5,2,5,1,10250,3,6,61,0.0,10.0,40,4,0
2103,202505,2025,5,0,4,1,10250,3,1,62,-1.0,0.0,28,0,0
2104,202505,2025,5,2,5,2,10250,3,1,59,0.0,0.0,48,4,0
2105,202505,2025,5,0,5,2,10250,3,6,16,0.0,0.0,20,0,0
2106,202505,2025,5,2,1,1,10350,3,5,62,700.0,410.0,70,4,0
2107,202505,2025,5,2,4,2,10350,3,5,54,332.0,410.0,54,4,0
2108,202505,2025,5,0,9,1,10350,4,6,16,0.0,410.0,0,0,0
2109,202505,2025,5,1,1,1,10350,4,3,56,525.0,525.0,32,4,0
2110,202505,2025,5,2,1,2,10350,3,3,39,700.0,352.0,70,4,0
2111,202505,2025,5,2,5,2,10350,3,6,16,0.0,352.0,32,0,0
2112,202505,2025,5,0,9,2,10350,3,3,54,0.0,501.0,0,0,0
2113,202505,2025,5,1,1,2,10350,5,6,34,1320.0,501.0,32,4,0
2114,202505,2025,5,1,1,2,10350,5,6,32,687.0,501.0,32,4,0
2115,202505,2025,5,0,0,2,10350,3,0,9,0.0,501.0,0,0,0
2116,202505,2025,5,0,9,1,10350,3,4,84,0.0,732.0,0,0,0
2117,202505,2025,5,0,9,2,10350,3,4,89,0.0,366.0,0,0,0
2118,202505,2025,5,0,7,1,10350,4,6,56,0.0,366.0,0,0,0
2119,202505,2025,5,0,9,2,10350,4,3,52,0.0,366.0,0,0,0
2120,202505,2025,5,2,4,1,10350,5,6,26,115.0,366.0,7,0,0
2121,202505,2025,5,2,4,2,10350,5,6,21,112.0,366.0,13,0,0
2122,202505,2025,5,0,0,1,10350,3,6,14,0.0,366.0,0,0,0
2123,202505,2025,5,1,1,1,10350,5,1,32,1210.0,328.0,32,4,0
2124,202505,2025,5,1,2,2,10350,5,1,32,100.0,328.0,8,1,1
2125,202505,2025,5,0,0,1,10350,3,0,7,0.0,328.0,0,0,0
2126,202505,2025,5,0,0,1,10350,0,0,4,0.0,328.0,0,0,0
2127,202505,2025,5,2,4,2,10350,3,4,63,300.0,300.0,40,4,0
2128,202505,2025,5,0,9,1,10350,3,1,78,0.0,110.0,0,0,0
2129,202505,2025,5,1,4,2,10350,3,1,75,40.0,110.0,20,4,0
2130,202505,2025,5,2,4,2,10350,3,2,70,59.0,112.0,25,4,0
2131,202505,2025,5,0,2,1,10350,3,3,48,450.0,112.0,40,1,1
2132,202505,2025,5,2,4,1,10350,3,3,46,250.0,112.0,40,4,0
2133,202505,2025,5,2,2,2,10350,4,6,31,120.0,112.0,8,1,1
2134,202505,2025,5,2,2,2,10350,4,2,29,140.0,112.0,10,2,1
2135,202505,2025,5,2,2,1,10350,3,5,27,200.0,112.0,12,1,1
2136,202505,2025,5,2,5,2,10350,4,5,26,0.0,112.0,35,4,0
2137,202505,2025,5,0,0,1,10350,3,0,10,0.0,112.0,0,0,0
2138,202505,2025,5,0,0,1,10350,3,0,8,0.0,112.0,0,0,0
2139,202505,2025,5,0,0,1,10350,0,0,3,0.0,112.0,0,0,0
2140,202505,2025,5,0,0,2,10350,0,0,2,0.0,112.0,0,0,0
2141,202505,2025,5,0,0,1,10350,0,0,2,0.0,112.0,0,0,0
2142,202505,2025,5,0,0,1,10350,0,0,2,0.0,112.0,0,0,0
2143,202505,2025,5,2,4,1,10350,3,1,64,24.0,112.0,26,0,0
2144,202505,2025,5,0,9,2,10350,3,1,59,0.0,112.0,0,0,0
2145,202505,2025,5,2,4,2,10350,3,5,51,195.0,130.0,30,4,0
2146,202505,2025,5,2,2,1,10350,3,5,74,120.0,130.0,20,1,1
2147,202505,2025,5,0,0,1,10350,3,0,10,0.0,130.0,0,0,0
2148,202505,2025,5,0,0,2,10350,3,0,5,0.0,130.0,0,0,0
2149,202505,2025,5,0,9,2,10350,3,4,76,0.0,200.0,0,0,0
2150,202505,2025,5,2,2,1,10350,3,2,55,375.0,425.0,20,1,1
2151,202505,2025,5,1,4,1,10357,3,1,71,248.0,183.0,20,4,0
2152,202505,2025,5,2,5,2,10357,3,1,65,0.0,183.0,30,4,0
2153,202505,2025,5,2,1,2,10357,3,2,47,511.0,353.0,50,4,0
2154,202505,2025,5,2,4,1,10357,4,6,27,440.0,353.0,40,4,0
2155,202505,2025,5,2,1,1,10357,4,6,25,560.0,353.0,55,4,0
2156,202505,2025,5,2,5,2,10357,4,6,20,0.0,353.0,40,4,0
2157,202505,2025,5,0,0,1,10357,3,0,5,0.0,353.0,0,0,0
2158,202505,2025,5,2,4,2,10357,3,6,53,281.0,159.0,40,4,0
2159,202505,2025,5,2,4,1,10357,4,6,19,400.0,159.0,40,4,0
2160,202505,2025,5,0,0,1,10357,3,0,7,0.0,159.0,0,0,0
2161,202505,2025,5,0,0,1,10357,3,6,12,0.0,159.0,0,0,0
2162,202505,2025,5,0,0,1,10357,3,0,9,0.0,159.0,0,0,0
2163,202505,2025,5,1,4,2,10357,3,2,49,230.0,315.0,40,4,0
2164,202505,2025,5,2,4,2,10357,4,6,24,310.0,315.0,40,4,0
2165,202505,2025,5,0,0,1,10357,3,0,8,0.0,315.0,0,0,0
2166,202505,2025,5,1,4,2,10357,1,2,73,140.0,360.0,40,4,0
2167,202505,2025,5,2,1,1,10750,3,5,61,520.0,333.0,40,1,1
2168,202505,2025,5,2,1,2,10750,3,5,51,800.0,333.0,45,4,0
2169,202505,2025,5,0,0,1,10750,3,0,11,0.0,333.0,0,0,0
2170,202505,2025,5,0,0,2,10750,3,0,7,0.0,333.0,0,0,0
2171,202505,2025,5,2,1,1,10750,5,1,68,1000.0,200.0,35,4,0
2172,202505,2025,5,1,5,2,10750,5,1,59,0.0,200.0,30,4,0
2173,202505,2025,5,0,7,1,10750,5,6,31,0.0,200.0,0,0,0
2174,202505,2025,5,0,7,2,10750,5,6,29,0.0,200.0,0,0,0
2175,202505,2025,5,0,9,1,10750,5,6,19,0.0,200.0,0,0,0
2176,202505,2025,5,0,9,2,10750,4,6,86,0.0,170.0,0,0,0
2177,202505,2025,5,2,4,2,10750,3,3,52,445.0,547.0,40,4,0
2178,202505,2025,5,2,4,2,10750,4,6,30,400.0,547.0,24,4,0
2179,202505,2025,5,2,1,1,10750,4,1,56,480.0,238.0,40,4,0
2180,202505,2025,5,0,9,2,10750,3,1,50,0.0,238.0,0,0,0
2181,202505,2025,5,2,1,1,10750,4,6,21,470.0,238.0,40,4,0
2182,202505,2025,5,0,0,1,10750,3,0,11,0.0,238.0,0,0,0
2183,202505,2025,5,0,9,1,10750,3,1,98,0.0,140.0,0,0,0
2184,202505,2025,5,0,9,2,10750,3,1,88,0.0,140.0,0,0,0
2185,202505,2025,5,2,4,2,10750,3,6,60,-1.0,140.0,20,4,0
2186,202505,2025,5,0,9,1,10750,3,1,89,0.0,242.0,0,0,0
2187,202505,2025,5,0,9,2,10750,4,1,84,0.0,242.0,0,0,0
2188,202505,2025,5,2,1,1,10750,4,2,60,607.0,242.0,40,4,0
2189,202505,2025,5,2,4,2,10950,3,3,61,86.0,86.0,25,4,0
2190,202505,2025,5,2,4,2,10950,3,2,66,141.0,161.0,30,4,0
2191,202505,2025,5,2,4,2,10950,3,1,27,300.0,175.0,70,4,0
2192,202505,2025,5,2,4,1,10950,3,1,36,300.0,175.0,48,4,0
2193,202505,2025,5,0,0,1,10950,0,0,4,0.0,175.0,0,0,0
2194,202505,2025,5,0,0,2,10950,0,0,2,0.0,175.0,0,0,0
2195,202505,2025,5,0,9,2,10950,3,4,76,0.0,600.0,0,0,0
2196,202505,2025,5,0,9,2,10950,5,4,70,0.0,340.0,0,0,0
2197,202505,2025,5,0,9,1,10950,3,4,92,0.0,340.0,0,0,0
2198,202505,2025,5,1,1,2,10950,5,6,64,720.0,340.0,32,4,0
2199,202505,2025,5,2,2,2,10950,3,3,43,40.0,20.0,10,1,1
2200,202505,2025,5,0,9,1,10950,3,6,16,0.0,20.0,0,0,0
2201,202505,2025,5,2,2,2,10954,3,6,51,78.0,65.0,21,3,1
2202,202505,2025,5,2,5,2,10954,3,6,15,0.0,65.0,21,0,0
2203,202505,2025,5,2,0,1,10954,3,6,14,0.0,65.0,21,0,0
2204,202505,2025,5,0,0,1,10954,3,6,13,0.0,65.0,0,0,0
2205,202505,2025,5,0,0,2,10954,3,0,7,0.0,65.0,0,0,0
2206,202505,2025,5,0,9,2,10954,3,4,78,0.0,65.0,0,0,0
2207,202505,2025,5,2,1,1,10954,3,5,19,470.0,65.0,40,4,0
2208,202505,2025,5,0,9,2,10954,3,5,17,0.0,65.0,0,0,0
2209,202505,2025,5,0,0,2,10954,0,0,2,0.0,65.0,0,0,0
2210,202505,2025,5,0,0,1,10954,0,0,0,0.0,65.0,0,0,0
2211,202505,2025,5,2,4,1,10954,1,1,84,10.0,110.0,20,4,0
2212,202505,2025,5,0,4,1,10954,3,1,77,23.0,11.0,21,0,0
2213,202505,2025,5,2,5,2,10954,1,1,64,0.0,11.0,21,0,0
2214,202505,2025,5,0,9,2,10954,3,4,78,0.0,200.0,0,0,0
2215,202505,2025,5,2,4,2,10954,3,2,47,176.0,207.0,30,4,0
2216,202505,2025,5,2,4,1,10954,3,6,26,400.0,207.0,40,4,0
2217,202505,2025,5,2,2,1,10954,4,6,24,400.0,207.0,24,3,1
2218,202505,2025,5,0,0,1,10954,3,6,12,0.0,207.0,0,0,0
2219,202505,2025,5,0,0,2,10954,0,0,4,0.0,207.0,0,0,0
2220,202505,2025,5,0,3,1,10954,3,1,45,400.0,93.0,45,1,1
2221,202505,2025,5,2,4,2,10954,3,1,38,100.0,93.0,20,4,0
2222,202505,2025,5,0,9,2,10954,4,6,21,0.0,93.0,0,0,0
2223,202505,2025,5,0,9,1,10954,3,6,19,0.0,93.0,0,0,0
2224,202505,2025,5,0,9,2,10954,4,6,17,0.0,93.0,0,0,0
2225,202505,2025,5,0,9,2,10954,1,4,87,0.0,93.0,0,0,0
2226,202505,2025,5,2,1,1,10954,3,5,35,480.0,122.0,40,4,0
2227,202505,2025,5,0,9,2,10954,3,5,39,0.0,122.0,0,0,0
2228,202505,2025,5,0,0,2,10954,3,6,14,0.0,122.0,0,0,0
2229,202505,2025,5,0,0,1,10954,3,0,8,0.0,122.0,0,0,0
2230,202505,2025,5,2,1,1,10954,3,5,68,700.0,266.0,40,4,0
2231,202505,2025,5,2,5,2,10954,3,5,56,0.0,266.0,40,4,0
2232,202505,2025,5,0,9,2,10954,4,6,18,0.0,266.0,0,0,0
2233,202505,2025,5,1,4,1,10954,3,1,45,351.0,188.0,40,4,0
2234,202505,2025,5,2,5,2,10954,3,1,40,0.0,188.0,40,4,0
2235,202505,2025,5,2,2,1,10954,4,6,22,60.0,188.0,24,3,1
2236,202505,2025,5,2,5,1,10954,3,4,78,0.0,250.0,16,0,0
2237,202505,2025,5,0,9,2,10954,1,4,75,0.0,250.0,0,0,0
2238,202505,2025,5,2,4,2,10954,3,1,61,380.0,289.0,40,4,0
2239,202505,2025,5,2,4,1,10954,3,1,67,50.0,289.0,40,4,0
2240,202505,2025,5,2,1,1,10954,3,2,38,1383.0,289.0,40,4,0
2241,202505,2025,5,0,0,1,10954,3,6,13,0.0,289.0,0,0,0
2242,202505,2025,5,0,0,2,10954,3,6,12,0.0,289.0,0,0,0
2243,202505,2025,5,0,0,1,10954,3,0,7,0.0,289.0,0,0,0
2244,202505,2025,5,0,0,1,10954,3,6,14,0.0,289.0,0,0,0
2245,202505,2025,5,2,4,1,10954,3,3,50,-1.0,0.0,25,4,0
2246,202505,2025,5,0,9,2,10954,3,1,43,0.0,123.0,0,0,0
2247,202505,2025,5,2,1,1,10954,3,1,48,500.0,123.0,40,4,0
2248,202505,2025,5,0,9,2,10954,4,6,23,0.0,123.0,0,0,0
2249,202505,2025,5,2,4,2,10954,3,6,18,300.0,123.0,32,4,0
2250,202505,2025,5,0,0,2,10954,3,6,13,0.0,123.0,0,0,0
2251,202505,2025,5,0,0,2,10954,3,0,5,0.0,123.0,0,0,0
2252,202505,2025,5,0,0,2,10954,0,0,3,0.0,123.0,0,0,0
2253,202505,2025,5,0,9,2,11253,3,6,71,0.0,116.0,0,0,0
2254,202505,2025,5,1,4,2,11253,4,6,66,86.0,266.0,40,4,0
2255,202505,2025,5,1,4,2,11253,3,6,67,0.0,121.0,20,4,0
2256,202505,2025,5,1,4,1,11253,3,1,56,300.0,275.0,24,4,0
2257,202505,2025,5,0,9,2,11253,3,1,44,0.0,275.0,0,0,0
2258,202505,2025,5,1,1,1,11253,4,6,21,472.0,275.0,40,4,0
2259,202505,2025,5,2,4,2,11253,3,4,58,79.0,39.0,28,4,0
2260,202505,2025,5,2,2,1,11253,4,6,18,0.0,39.0,30,2,1
2261,202505,2025,5,2,1,1,11253,3,1,64,992.0,496.0,40,4,0
2262,202505,2025,5,0,9,2,11253,3,1,66,0.0,496.0,0,0,0
2263,202505,2025,5,1,4,2,11253,3,2,36,200.0,162.0,20,4,0
2264,202505,2025,5,0,9,2,11253,3,6,15,0.0,162.0,0,0,0
2265,202505,2025,5,2,4,1,11351,3,1,49,15.0,6.0,55,4,0
2266,202505,2025,5,2,5,2,11351,3,1,40,0.0,6.0,50,4,0
2267,202505,2025,5,0,0,1,11351,3,0,10,0.0,6.0,0,0,0
2268,202505,2025,5,0,0,1,11351,3,0,7,0.0,6.0,0,0,0
2269,202505,2025,5,1,1,1,11351,3,6,56,485.0,485.0,40,4,0
2270,202505,2025,5,1,1,1,11351,3,6,44,485.0,485.0,40,4,0
2271,202505,2025,5,1,1,1,11351,3,1,73,495.0,522.0,30,4,0
2272,202505,2025,5,1,5,2,11351,3,1,66,0.0,522.0,25,4,0
2273,202505,2025,5,0,9,1,11351,3,1,81,0.0,121.0,0,0,0
2274,202505,2025,5,0,9,2,11351,3,1,76,0.0,121.0,0,0,0
2275,202505,2025,5,0,9,2,11351,1,4,87,0.0,145.0,0,0,0
2276,202505,2025,5,2,4,2,11351,4,6,43,290.0,145.0,40,4,0
2277,202505,2025,5,2,4,2,11351,3,6,61,367.0,367.0,50,4,0
2278,202505,2025,5,2,1,1,11550,4,5,24,620.0,167.0,70,4,0
2279,202505,2025,5,0,9,2,11550,5,5,24,0.0,167.0,0,0,0
2280,202505,2025,5,0,0,1,11550,0,0,3,0.0,167.0,0,0,0
2281,202505,2025,5,0,0,1,11550,0,0,1,0.0,167.0,0,0,0
2282,202505,2025,5,2,1,1,11550,3,6,55,920.0,306.0,47,4,0
2283,202505,2025,5,0,9,2,11550,5,6,22,0.0,306.0,0,0,0
2284,202505,2025,5,0,9,1,11550,3,6,19,0.0,306.0,0,0,0
2285,202505,2025,5,2,1,1,11550,3,5,29,870.0,340.0,40,4,0
2286,202505,2025,5,0,9,2,11550,5,5,26,0.0,340.0,0,0,0
2287,202505,2025,5,0,0,1,11550,0,0,2,0.0,340.0,0,0,0
2288,202505,2025,5,2,4,2,11550,4,6,48,320.0,326.0,56,4,0
2289,202505,2025,5,2,1,1,11550,4,6,25,605.0,326.0,56,4,0
2290,202505,2025,5,0,9,2,11550,4,6,17,0.0,326.0,0,0,0
2291,202505,2025,5,0,4,2,11550,4,5,35,-1.0,123.0,14,4,0
2292,202505,2025,5,2,1,1,11550,3,5,37,600.0,123.0,52,4,0
2293,202505,2025,5,0,9,1,11550,4,6,15,0.0,123.0,0,0,0
2294,202505,2025,5,0,0,1,11550,3,0,11,0.0,123.0,0,0,0
